ticker,period_end,frequency,total_debt,short_term_debt,long_term_debt,cash_and_equivalents,net_debt,interest_expense,fiscal_year
AMN,2024-12-31,annual,1097797000.0,6200000.0,1055872000.0,10649000.0,1087148000.0,69901000.0,2024
AMN,2025-12-31,annual,803202000.0,6009000.0,767053000.0,33972000.0,769230000.0,45591000.0,2025
AMPH,2018-12-31,annual,50213000.0,18229000.0,31984000.0,89168000.0,-36124000.0,243000.0,2018
AMPH,2019-12-31,annual,66625000.0,10916000.0,39394000.0,89515000.0,-8925000.0,119000.0,2019
AMPH,2020-12-31,annual,67270000.0,15620000.0,34186000.0,105619000.0,-25372000.0,374000.0,2020
AMPH,2021-12-31,annual,104663000.0,5184000.0,74776000.0,136673000.0,-21690000.0,885000.0,2021
AMPH,2022-12-31,annual,102582000.0,6049000.0,72839000.0,175762000.0,-53516000.0,1846000.0,2022
AMPH,2023-12-31,annual,623642000.0,4342000.0,589579000.0,256806000.0,479346000.0,27158000.0,2023
AMPH,2024-12-31,annual,650549000.0,7038000.0,601630000.0,221645000.0,498940000.0,30343000.0,2024
AMPH,2025-12-31,annual,656002000.0,9569000.0,608749000.0,282812000.0,485825000.0,25481000.0,2025
AMR,2018-12-31,annual,588012000.0,42743000.0,545269000.0,233599000.0,354413000.0,38810000.0,2018
AMR,2019-12-31,annual,649303000.0,27023000.0,564481000.0,212793000.0,436510000.0,67521000.0,2019
AMR,2020-12-31,annual,582527000.0,28830000.0,553697000.0,139227000.0,443300000.0,74528000.0,2020
AMR,2021-12-31,annual,448551000.0,2989000.0,444771000.0,81211000.0,367340000.0,69654000.0,2021
AMR,2022-12-31,annual,10975000.0,3078000.0,7897000.0,347958000.0,-290931000.0,21802000.0,2022
AMR,2023-12-31,annual,10374000.0,3582000.0,6792000.0,268207000.0,-257833000.0,6923000.0,2023
AMR,2024-12-31,annual,5784000.0,2916000.0,2868000.0,481578000.0,-475794000.0,3811000.0,2024
AMR,2025-12-31,annual,23400000.0,4265000.0,9841000.0,415556000.0,-342574000.0,3019000.0,2025
AMRX,2018-12-31,annual,2691396000.0,21715000.0,2630598000.0,213394000.0,2478002000.0,143571000.0,2018
AMRX,2019-12-31,annual,2769936000.0,36954000.0,2609046000.0,152320000.0,2618739000.0,168205000.0,2019
AMRX,2020-12-31,annual,2998823000.0,57474000.0,2735264000.0,343074000.0,2657445000.0,145998000.0,2020
AMRX,2021-12-31,annual,2876056000.0,46037000.0,2680053000.0,247790000.0,2628266000.0,136325000.0,2021
AMRX,2022-12-31,annual,2845135000.0,104639000.0,2591981000.0,27797000.0,2819159000.0,158377000.0,2022
AMRX,2023-12-31,annual,2750523000.0,227624000.0,2427451000.0,93742000.0,2658981000.0,210629000.0,2023
AMRX,2024-12-31,annual,2593139000.0,340255000.0,2161790000.0,112420000.0,2482587000.0,258595000.0,2024
AMRX,2025-12-31,annual,2736474000.0,21576000.0,2565115000.0,310871000.0,2425603000.0,241091000.0,2025
AMSF,2018-12-31,annual,41388000.0,,41388000.0,40344000.0,-40344000.0,0.0,2018
AMSF,2019-12-31,annual,484000.0,,37937000.0,43813000.0,-43813000.0,0.0,2019
AMSF,2020-12-31,annual,499000.0,,43402000.0,61757000.0,-61757000.0,0.0,2020
AMSF,2021-12-31,annual,395000.0,,42915000.0,70722000.0,-70722000.0,0.0,2021
AMSF,2022-12-31,annual,336000.0,,48811000.0,61469000.0,-61469000.0,,2022
AMSF,2023-12-31,annual,267000.0,,,38682000.0,-38682000.0,,2023
AMSF,2024-12-31,annual,428000.0,,,44045000.0,-44045000.0,,2024
AMSF,2025-12-31,annual,491000.0,,,61926000.0,-61435000.0,,2025
AMWD,2018-04-30,annual,814040000.0,4143000.0,809897000.0,86410000.0,735630000.0,12945000.0,2018
AMWD,2019-04-30,annual,691491000.0,2286000.0,689205000.0,59156000.0,633835000.0,35652000.0,2019
AMWD,2020-04-30,annual,728487000.0,21112000.0,591450000.0,97059000.0,631428000.0,29027000.0,2020
AMWD,2021-04-30,annual,639549000.0,28316000.0,513450000.0,91071000.0,548478000.0,23128000.0,2021
AMWD,2022-04-30,annual,626065000.0,24249000.0,506732000.0,22325000.0,603740000.0,10189000.0,2022
AMWD,2023-04-30,annual,477807000.0,27041000.0,369396000.0,41732000.0,436075000.0,15994000.0,2023
AMWD,2024-04-30,annual,508465000.0,30131000.0,368369000.0,87398000.0,421067000.0,8207000.0,2024
AMWD,2025-04-30,annual,509928000.0,41257000.0,362404000.0,48195000.0,461733000.0,10341000.0,2025
ANDE,2018-12-31,annual,722776000.0,226589000.0,496187000.0,22593000.0,700183000.0,27848000.0,2018
ANDE,2019-12-31,annual,1294905000.0,227566000.0,1016248000.0,54895000.0,1240010000.0,59422000.0,2019
ANDE,2020-12-31,annual,1379357000.0,473069000.0,916540000.0,29123000.0,1350234000.0,33784000.0,2020
ANDE,2021-12-31,annual,1165857000.0,534048000.0,600487000.0,216444000.0,949413000.0,37292000.0,2021
ANDE,2022-12-31,annual,912395000.0,382730000.0,492518000.0,115269000.0,797126000.0,56849000.0,2022
ANDE,2023-12-31,annual,665286000.0,70667000.0,562960000.0,643854000.0,21432000.0,46867000.0,2023
ANDE,2024-12-31,annual,876216000.0,202753000.0,608151000.0,561771000.0,314445000.0,31760000.0,2024
ANDE,2025-12-31,annual,1042982000.0,339876000.0,560016000.0,98283000.0,944699000.0,50998000.0,2025
ANIP,2018-12-31,annual,183015000.0,115719000.0,67296000.0,43008000.0,140007000.0,14758000.0,2018
ANIP,2019-12-31,annual,185749000.0,9941000.0,175808000.0,62332000.0,123417000.0,12966000.0,2019
ANIP,2020-12-31,annual,185686000.0,13243000.0,172443000.0,7864000.0,177822000.0,9452000.0,2020
ANIP,2021-12-31,annual,287370000.0,850000.0,286520000.0,100300000.0,187070000.0,11922000.0,2021
ANIP,2022-12-31,annual,286519000.0,850000.0,285669000.0,48228000.0,238291000.0,28052000.0,2022
ANIP,2023-12-31,annual,285669000.0,850000.0,284819000.0,221121000.0,64548000.0,26940000.0,2023
ANIP,2024-12-31,annual,624092000.0,9172000.0,614920000.0,151168000.0,479231000.0,17602000.0,2024
ANIP,2025-12-31,annual,325195000.0,17268000.0,599767000.0,285585000.0,39610000.0,20060000.0,2025
AORT,2018-12-31,annual,223547000.0,2618000.0,215721000.0,41489000.0,182058000.0,15788000.0,2018
AORT,2019-12-31,annual,245152000.0,7248000.0,214571000.0,33766000.0,211386000.0,14886000.0,2019
AORT,2020-12-31,annual,317374000.0,7572000.0,290468000.0,61412000.0,255962000.0,16698000.0,2020
AORT,2021-12-31,annual,362043000.0,5307000.0,307493000.0,55010000.0,307033000.0,16887000.0,2021
AORT,2022-12-31,annual,356829000.0,5429000.0,306499000.0,39351000.0,317478000.0,18224000.0,2022
AORT,2023-12-31,annual,358341000.0,5428000.0,305531000.0,58940000.0,299401000.0,25299000.0,2023
AORT,2024-12-31,annual,362258000.0,5285000.0,314152000.0,53463000.0,308795000.0,34277000.0,2024
AORT,2025-12-31,annual,292041000.0,5375000.0,215114000.0,64908000.0,227133000.0,26582000.0,2025
AOSL,2018-06-30,annual,91879000.0,8302000.0,26786000.0,131535000.0,-39656000.0,2764000.0,2018
AOSL,2019-06-30,annual,146209000.0,37964000.0,59380000.0,121893000.0,24316000.0,6362000.0,2019
AOSL,2020-06-30,annual,206402000.0,49531000.0,99775000.0,158536000.0,47866000.0,2743000.0,2020
AOSL,2021-06-30,annual,201561000.0,80433000.0,77990000.0,202412000.0,-851000.0,6308000.0,2021
AOSL,2022-06-30,annual,97511000.0,30215000.0,38156000.0,314352000.0,-216841000.0,3920000.0,2022
AOSL,2023-06-30,annual,78804000.0,16684000.0,38360000.0,195188000.0,-116384000.0,1087000.0,2023
AOSL,2024-06-30,annual,67212000.0,17707000.0,26724000.0,175127000.0,-107915000.0,3982000.0,2024
AOSL,2025-06-30,annual,50908000.0,17837000.0,14872000.0,153079000.0,-102171000.0,2639000.0,2025
APAM,2018-12-31,annual,199296000.0,,568651000.0,174906000.0,24390000.0,11223000.0,2018
APAM,2019-12-31,annual,590910000.0,16483000.0,574427000.0,134600000.0,165700000.0,11100000.0,2019
APAM,2020-12-31,annual,628500999.0,16748999.0,611752000.0,155000000.0,137000000.0,10804000.0,2020
APAM,2021-12-31,annual,731181000.0,106310000.0,199400000.0,189200000.0,110500000.0,10803000.0,2021
APAM,2022-12-31,annual,319897000.0,18698000.0,199100000.0,143248000.0,176649000.0,9912000.0,2022
APAM,2023-12-31,annual,312658000.0,18995000.0,199267000.0,178467000.0,134191000.0,8571000.0,2023
APAM,2024-12-31,annual,300707000.0,20754000.0,199430000.0,268218000.0,32489000.0,8610000.0,2024
APAM,2025-12-31,annual,410208000.0,20694000.0,189140000.0,255506000.0,154702000.0,8551000.0,2025
APLE,2018-12-31,annual,1681042000.0,268800000.0,1412242000.0,33632000.0,1378610000.0,51185000.0,2018
APLE,2019-12-31,annual,1537034000.0,50900000.0,1320407000.0,-216627000.0,1537034000.0,61191000.0,2019
APLE,2020-12-31,annual,1702552000.0,105800000.0,1482571000.0,5556000.0,1696996000.0,70835000.0,2020
APLE,2021-12-31,annual,1550534000.0,76000000.0,1438758000.0,3282000.0,1547252000.0,67748000.0,2021
APLE,2022-12-31,annual,1478255000.0,112006000.0,1366249000.0,4077000.0,1474178000.0,59733000.0,2022
APLE,2023-12-31,annual,1483386000.0,111892000.0,1371494000.0,10287000.0,1473099000.0,68857000.0,2023
APLE,2024-12-31,annual,1583037000.0,82500000.0,1388952000.0,10253000.0,1572784000.0,77748000.0,2024
APLE,2025-12-31,annual,1774277000.0,273048000.0,1477584000.0,39418000.0,1734859000.0,89499000.0,2025
APLS,2018-12-31,annual,27044181.0,1666667.0,25377514.0,176267666.0,-149223485.0,2513000.0,2018
APLS,2019-12-31,annual,157032826.0,2609341.0,142566851.0,351985085.0,-194952259.0,5285000.0,2019
APLS,2020-12-31,annual,377732000.0,3685000.0,358830000.0,877648000.0,-188047000.0,29937000.0,2020
APLS,2021-12-31,annual,210220000.0,4115000.0,189024000.0,701227000.0,-429972000.0,13241000.0,2021
APLS,2022-12-31,annual,112713000.0,5625000.0,92736000.0,551801000.0,-439088000.0,32626000.0,2022
APLS,2023-12-31,annual,110928000.0,6441000.0,93033000.0,352299000.0,-240257000.0,29581000.0,2023
APLS,2024-12-31,annual,469784000.0,6753000.0,452830000.0,416137000.0,58494000.0,40391000.0,2024
APLS,2025-12-31,annual,486307000.0,100749000.0,361664000.0,467760000.0,18547000.0,44327000.0,2025
APOG,2018-02-28,annual,279968000.0,64108000.0,215860000.0,19782000.0,196501000.0,5508000.0,2018
APOG,2019-02-28,annual,253750000.0,8026000.0,245724000.0,17087000.0,228637000.0,8449000.0,2019
APOG,2020-02-29,annual,367900000.0,155400000.0,212500000.0,14952000.0,202948000.0,8814000.0,2020
APOG,2021-02-28,annual,226690000.0,15251000.0,163000000.0,47277000.0,179413000.0,4408000.0,2021
APOG,2022-02-28,annual,215335000.0,13744000.0,162000000.0,37583000.0,177752000.0,3767000.0,2022
APOG,2023-02-28,annual,214715000.0,11806000.0,169837000.0,19924000.0,194791000.0,7660000.0,2023
APOG,2024-02-29,annual,106193000.0,12286000.0,62000000.0,40014000.0,68977000.0,6669000.0,2024
APOG,2025-02-28,annual,351922000.0,15290000.0,285000000.0,46246000.0,310474000.0,6159000.0,2025
ARCB,2018-12-31,annual,291675000.0,54075000.0,237600000.0,296992000.0,101489000.0,9468000.0,2018
ARCB,2019-12-31,annual,396061000.0,77570000.0,266214000.0,318488000.0,194152000.0,11467000.0,2019
ARCB,2020-12-31,annual,403545000.0,88587000.0,217119000.0,369362000.0,99591000.0,11697000.0,2020
ARCB,2021-12-31,annual,337107000.0,73355000.0,174917000.0,124959000.0,260487000.0,8914000.0,2021
ARCB,2022-12-31,annual,438676000.0,92477000.0,198371000.0,325926000.0,280412000.0,7726000.0,2022
ARCB,2023-12-31,annual,437731000.0,99120000.0,161990000.0,330068000.0,175505000.0,8911000.0,2023
ARCB,2024-12-31,annual,413476000.0,98342000.0,125156000.0,157203000.0,286032000.0,8980000.0,2024
ARCB,2025-12-31,annual,668916000.0,124276000.0,135974000.0,124234000.0,566886000.0,12363000.0,2025
ARI,2018-12-31,annual,2471522000.0,779399000.0,592000000.0,109806000.0,2361716000.0,114597000.0,2018
ARI,2019-12-31,annual,4127900000.0,812980000.0,1068880000.0,452282000.0,3675618000.0,152926000.0,2019
ARI,2020-12-31,annual,7999697000.0,3449665000.0,4550032000.0,325498000.0,909387000.0,148891000.0,2020
ARI,2021-12-31,annual,10141953000.0,4159330000.0,2013294000.0,343106000.0,1670188000.0,162522000.0,2021
ARI,2022-12-31,annual,7286180000.0,494844000.0,6791336000.0,222030000.0,2076248000.0,270525000.0,2022
ARI,2023-12-31,annual,6954825000.0,864177000.0,1403016000.0,225438000.0,6729387000.0,466110000.0,2023
ARI,2024-12-31,annual,6390203000.0,1004188000.0,1566441000.0,317396000.0,6072807000.0,503949000.0,2024
ARI,2025-12-31,annual,7918012000.0,701112000.0,1649462000.0,139825000.0,7778187000.0,460089000.0,2025
ARLO,2018-12-31,annual,21610000.0,1632000.0,,201027000.0,-131312000.0,0.0,2018
ARLO,2019-12-31,annual,32913000.0,3912000.0,,256670000.0,-203767000.0,109586000.0,2019
ARLO,2020-12-31,annual,29429000.0,4400000.0,,206124000.0,-156698000.0,4326000.0,2020
ARLO,2021-12-31,annual,26079000.0,4609000.0,,175749000.0,-149670000.0,16638000.0,2021
ARLO,2022-12-31,annual,23469000.0,4190000.0,,113724000.0,-60555000.0,926000.0,2022
ARLO,2023-12-31,annual,17021000.0,4211000.0,,136496000.0,-39501000.0,,2023
ARLO,2024-12-31,annual,18357000.0,5686000.0,,151451000.0,-63675000.0,,2024
ARLO,2025-12-31,annual,6743000.0,,,166425000.0,-139697000.0,,2025
AROC,2018-12-31,annual,1608498000.0,78997000.0,1529501000.0,5610000.0,1523891000.0,93328000.0,2018
AROC,2019-12-31,annual,1909801000.0,67252000.0,1842549000.0,3685000.0,1854958000.0,104681000.0,2019
AROC,2020-12-31,annual,1761051000.0,72184000.0,1688867000.0,1097000.0,1704695000.0,105716000.0,2020
AROC,2021-12-31,annual,1612092000.0,81267000.0,1530825000.0,1569000.0,1545196000.0,108135000.0,2021
AROC,2022-12-31,annual,1563195000.0,3244000.0,1548334000.0,1566000.0,1561629000.0,101259000.0,2022
AROC,2023-12-31,annual,1597140000.0,3160000.0,1584869000.0,1338000.0,1595802000.0,111488000.0,2023
AROC,2024-12-31,annual,2210791000.0,4121000.0,2198376000.0,4420000.0,2206371000.0,123610000.0,2024
AROC,2025-12-31,annual,2421113000.0,,2410893000.0,1553000.0,2419560000.0,165340000.0,2025
ARR,2018-12-31,annual,7062156000.0,7037651000.0,24505000.0,7273622000.0,6815983000.0,154230000.0,2018
ARR,2019-12-31,annual,11426521000.0,11354547000.0,71974000.0,12123161000.0,11173152000.0,288229000.0,2019
ARR,2020-12-31,annual,4537282000.0,4536065000.0,1217000.0,5345993000.0,4368394000.0,62971000.0,2020
ARR,2021-12-31,annual,3958937000.0,3948037000.0,10900000.0,338000000.0,3610037000.0,7110000.0,2021
ARR,2022-12-31,annual,6476074000.0,6463058000.0,13016000.0,87284000.0,6375774000.0,120794000.0,2022
ARR,2023-12-31,annual,9647982000.0,9647982000.0,,221888000.0,-221888000.0,525794000.0,2023
ARR,2024-12-31,annual,10715115000.0,10715115000.0,,67970000.0,-67970000.0,524145999.0,2024
ARR,2025-12-31,annual,17941796000.0,17941796000.0,,63270000.0,17878526000.0,642085000.0,2025
ASGN,2018-12-31,annual,1100424000.0,,1100424000.0,41826000.0,1058598000.0,55973000.0,2018
ASGN,2019-12-31,annual,1133800000.0,25800000.0,1032300000.0,95200000.0,1038600000.0,52900000.0,2019
ASGN,2020-12-31,annual,1113100000.0,24300000.0,1033400000.0,274400000.0,838700000.0,39700000.0,2020
ASGN,2021-12-31,annual,1097400000.0,23300000.0,1033900000.0,529600000.0,567800000.0,37500000.0,2021
ASGN,2022-12-31,annual,1121800000.0,22900000.0,1066600000.0,70300000.0,1051500000.0,45900000.0,2022
ASGN,2023-12-31,annual,1105200000.0,19500000.0,1036600000.0,175900000.0,929300000.0,66400000.0,2023
ASGN,2024-12-31,annual,1099900000.0,19500000.0,1033500000.0,205200000.0,894700000.0,64300000.0,2024
ASGN,2025-12-31,annual,1169400000.0,,1169400000.0,102300000.0,1067100000.0,67700000.0,2025
ASO,2018-01-31,annual,,,,,,104857000.0,2018
ASO,2019-01-31,annual,1625060000.0,68305000.0,1556755000.0,75691000.0,1549369000.0,108652000.0,2019
ASO,2020-01-31,annual,2680883000.0,110445000.0,1428542000.0,149385000.0,2531498000.0,101307000.0,2020
ASO,2021-01-31,annual,2096253000.0,164676000.0,781489000.0,377604000.0,1718649000.0,86514000.0,2021
ASO,2022-01-31,annual,1930406000.0,169154000.0,683585000.0,485998000.0,1444408000.0,48989000.0,2022
ASO,2023-01-31,annual,1768723000.0,112075000.0,584456000.0,337145000.0,1431578000.0,46441000.0,2023
ASO,2024-01-31,annual,1696694000.0,120849000.0,484551000.0,347920000.0,1348774000.0,46051000.0,2024
ASO,2025-01-31,annual,1786554000.0,118134000.0,482679000.0,288929000.0,1497625000.0,36873000.0,2025
ASO,2026-01-31,annual,1892451000.0,150491000.0,480793000.0,330320000.0,1562131000.0,36214000.0,2026
ASTE,2018-12-31,annual,60122000.0,413000.0,59709000.0,27767000.0,33888000.0,1045000.0,2018
ASTE,2019-12-31,annual,2029000.0,1339000.0,690000.0,50404000.0,-48167000.0,1400000.0,2019
ASTE,2020-12-31,annual,2000000.0,1600000.0,400000.0,162900000.0,-158200000.0,700000.0,2020
ASTE,2021-12-31,annual,2900000.0,2700000.0,200000.0,143000000.0,-134200000.0,1100000.0,2021
ASTE,2022-12-31,annual,87700000.0,9600000.0,78100000.0,66700000.0,24900000.0,2500000.0,2022
ASTE,2023-12-31,annual,83100000.0,11100000.0,72000000.0,68900000.0,19900000.0,8900000.0,2023
ASTE,2024-12-31,annual,118300000.0,13300000.0,105000000.0,91300000.0,30000000.0,10700000.0,2024
ASTE,2025-12-31,annual,319600000.0,,319600000.0,72000000.0,247600000.0,18500000.0,2025
ASTH,2018-12-31,annual,13659259.0,141998.0,13000000.0,108018605.0,-93232244.0,560515.0,2018
ASTH,2019-12-31,annual,256553000.0,12593000.0,232172134.0,219728000.0,153364000.0,4733256.0,2019
ASTH,2020-12-31,annual,260555000.0,14168000.0,230211000.0,261165000.0,67085000.0,2526000.0,2020
ASTH,2021-12-31,annual,200983000.0,3895000.0,182917000.0,286514000.0,-32114000.0,5394000.0,2021
ASTH,2022-12-31,annual,229364000.0,4785000.0,203389000.0,293594000.0,-58663000.0,7920000.0,2022
ASTH,2023-12-31,annual,321014000.0,24753000.0,258939000.0,296305000.0,27207000.0,16102000.0,2023
ASTH,2024-12-31,annual,471839000.0,15279000.0,425299000.0,290833000.0,183384000.0,33097000.0,2024
ASTH,2025-12-31,annual,1078130000.0,55674000.0,990904000.0,429474000.0,648656000.0,49928000.0,2025
ATEN,2018-12-31,annual,,,,128375000.0,-40621000.0,129000.0,2018
ATEN,2019-12-31,annual,33155000.0,5109000.0,,129922000.0,-12587000.0,237000.0,2019
ATEN,2020-12-31,annual,28758000.0,5260000.0,,158132000.0,-54523000.0,1000.0,2020
ATEN,2021-12-31,annual,23299000.0,3983000.0,,185042000.0,-55626000.0,2155000.0,2021
ATEN,2022-12-31,annual,21638000.0,4792000.0,,150989000.0,-46333000.0,1667000.0,2022
ATEN,2023-12-31,annual,16820000.0,4998000.0,,159300000.0,-80424000.0,69000.0,2023
ATEN,2024-12-31,annual,11938000.0,4744000.0,,195558000.0,-83191000.0,7384000.0,2024
ATEN,2025-12-31,annual,222635000.0,,218787000.0,377853000.0,151496000.0,6348000.0,2025
ATMU,2019-12-31,annual,,,,,,,2019
ATMU,2020-12-31,annual,28500000.0,8300000.0,,17700000.0,28500000.0,400000.0,2020
ATMU,2021-12-31,annual,9800000.0,9800000.0,,-9800000.0,9800000.0,800000.0,2021
ATMU,2022-12-31,annual,32600000.0,9400000.0,,-9400000.0,32600000.0,700000.0,2022
ATMU,2023-12-31,annual,625900000.0,14900000.0,592500000.0,168000000.0,457900000.0,25800000.0,2023
ATMU,2024-12-31,annual,631600000.0,35000000.0,570000000.0,184300000.0,447300000.0,40600000.0,2024
ATMU,2025-12-31,annual,570000000.0,30000000.0,540000000.0,236400000.0,333600000.0,33400000.0,2025
AUB,2018-12-31,annual,1756278000.0,1087797000.0,668481000.0,2035804000.0,1495295000.0,102097000.0,2018
AUB,2019-12-31,annual,1513748000.0,436253000.0,1077495000.0,2343305000.0,1115888000.0,161460000.0,2019
AUB,2020-12-31,annual,840717000.0,350888000.0,489829000.0,3031700000.0,349436000.0,98156000.0,2020
AUB,2021-12-31,annual,506594000.0,117870000.0,388724000.0,4281327000.0,-293083000.0,41099000.0,2021
AUB,2022-12-31,annual,1708700000.0,1318837000.0,389863000.0,3060307000.0,1390209000.0,76174000.0,2022
AUB,2023-12-31,annual,1311858000.0,920833000.0,391025000.0,2595616000.0,947503000.0,343437000.0,2023
AUB,2024-12-31,annual,534617000.0,116275000.0,418303000.0,2792296000.0,184487000.0,528996000.0,2024
AUB,2025-12-31,annual,1497292000.0,725432000.0,771842000.0,4428558000.0,1263035000.0,666574000.0,2025
AVA,2018-12-31,annual,2104721000.0,297645000.0,1807076000.0,14656000.0,2090065000.0,96997000.0,2018
AVA,2019-12-31,annual,2257358000.0,244728000.0,1895315000.0,9896000.0,2247462000.0,100180000.0,2019
AVA,2020-12-31,annual,2386796000.0,210184000.0,2008534000.0,14196000.0,2372600000.0,100978000.0,2020
AVA,2021-12-31,annual,2603101000.0,541386000.0,1898370000.0,22168000.0,2580933000.0,102165000.0,2021
AVA,2022-12-31,annual,2923423000.0,484084000.0,2281013000.0,13428000.0,2909995000.0,114974000.0,2022
AVA,2023-12-31,annual,3034000000.0,364000000.0,2566905000.0,35000000.0,2999000000.0,139666000.0,2023
AVA,2024-12-31,annual,3117000000.0,354000000.0,2666000000.0,30000000.0,3087000000.0,145000000.0,2024
AVA,2025-12-31,annual,3376000000.0,418000000.0,2806000000.0,19000000.0,3357000000.0,148000000.0,2025
AVNS,2018-12-31,annual,247700000.0,,247700000.0,384500000.0,-136800000.0,26400000.0,2018
AVNS,2019-12-31,annual,325400000.0,14700000.0,248100000.0,205300000.0,120100000.0,15000000.0,2019
AVNS,2020-12-31,annual,248800000.0,15500000.0,180000000.0,111500000.0,137300000.0,15600000.0,2020
AVNS,2021-12-31,annual,187500000.0,14700000.0,130000000.0,118500000.0,69000000.0,3300000.0,2021
AVNS,2022-12-31,annual,277000000.0,18200000.0,226300000.0,127700000.0,149300000.0,10000000.0,2022
AVNS,2023-12-31,annual,209100000.0,21400000.0,159400000.0,87700000.0,121400000.0,15000000.0,2023
AVNS,2024-12-31,annual,170200000.0,20300000.0,125300000.0,107700000.0,62500000.0,12200000.0,2024
AVNS,2025-12-31,annual,129100000.0,18400000.0,90300000.0,89800000.0,39300000.0,4000000.0,2025
